playerId,name,age,team,league,war,gamesPlayed,plateAppearances,atBats,runs,hits,doubles,triples,homeRuns,rbi,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,ops,opsPlus,rOBA,rbatPlus,totalBases,gidp,hitByPitch,sacrificeHits,sacrificeFlies,intentionalWalks
fabiasa01,Sandro Fabian,26,TEX,AL,-0.1,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-121,0,0,0,0,0,0
gentrty01,Tyler Gentry,25,KCR,AL,-0.1,3,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,-125,0,0,0,0,0,0
hicklbr01,Brewer Hicklen,28,MIL,NL,-0.2,3,5,5,0,0,0,0,0,0,1,0,0,4,0,0,0,0,-100,0.049,-130,0,0,0,0,0,0
matonni01,Nick Maton,27,BAL,AL,-0.1,5,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,-116,0,0,0,0,0,0
taylosa04,Samad Taylor,25,SEA,AL,0.1,3,5,5,2,2,0,0,0,0,0,0,0,1,0.4,0.4,0.4,0.8,139,0.338,128,2,0,0,0,0,0
ellisdu01,Duke Ellis,26,2TM,AL,-0.1,11,5,5,1,1,0,0,0,0,5,0,0,2,0.2,0.2,0.2,0.4,16,0.427,11,1,0,0,0,0,0
ellisdu01,Duke Ellis,26,CHW,AL,-0.2,8,4,4,1,0,0,0,0,0,4,0,0,2,0,0,0,0,-100,0.248,-118,0,0,0,0,0,0
ellisdu01,Duke Ellis,26,NYY,AL,0.1,3,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,2,473,1.142,536,1,0,0,0,0,0
deverjo01,José Devers,24,MIA,NL,0.1,3,4,4,1,1,0,0,0,0,0,0,0,1,0.25,0.25,0.25,0.5,37,0.224,26,1,0,0,0,0,0
huffsa01,Sam Huff,26,TEX,AL,0,3,4,3,0,0,0,0,0,0,0,0,1,2,0,0.25,0,0.25,-19,0.172,0,0,0,0,0,0,0
strawmy01,Myles Straw,29,CLE,AL,-0.1,7,4,4,2,1,0,0,0,0,2,0,0,0,0.25,0.25,0.25,0.5,44,0.348,38,1,0,0,0,0,0
battema01,Matthew Batten,29,SDP,NL,0.1,1,3,3,0,1,0,1,0,0,0,0,0,0,0.333,0.333,1,1.333,253,0.523,250,3,0,0,0,0,0
martior01,Orelvis Martínez,22,TOR,AL,0,1,3,3,0,1,0,0,0,0,0,0,0,1,0.333,0.333,0.333,0.667,92,0.298,91,1,0,0,0,0,0
banueda01,David Bañuelos,27,BAL,AL,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-127,0,0,0,0,0,0
castilu02,Luis Castillo,31,SEA,AL,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-118,0,0,0,0,0,0
johnsda07,Daniel Johnson,28,BAL,AL,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-127,0,0,0,0,0,0
mcgousc01,Scott McGough,34,ARI,NL,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-136,0,0,0,0,0,0
rollech01,Chris Roller,27,MIL,NL,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-136,0,0,0,0,0,0
yanger01,Eric Yang,26,CIN,NL,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-145,0,0,0,0,0,0
anderch01,Chase Anderson,36,BOS,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
avilape01,Pedro Avila,27,CLE,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
baumami01,Mike Baumann,28,2TM,AL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
baumami01,Mike Baumann,28,BAL,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
baumami01,Mike Baumann,28,SEA,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
beeksja02,Jalen Beeks,30,COL,NL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
bernabr01,Brennan Bernardino,32,BOS,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
brebbjo01,John Brebbia,34,CHW,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
britojh01,Jhony Brito,26,SDP,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
bubickr01,Kris Bubic,26,KCR,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
cabrege01,Génesis Cabrera,27,TOR,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
campbis01,Isaiah Campbell,26,BOS,AL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
couloda01,Danny Coulombe,34,BAL,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
criswje01,Jeff Criswell,25,COL,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
cruzfe01,Fernando Cruz,34,CIN,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
diazal03,Alexis Díaz,27,CIN,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
diazed04,Edwin Díaz,30,NYM,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
diekmja01,Jake Diekman,37,NYM,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
dominse01,Seranthony Domínguez,29,BAL,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
englema01,Mason Englert,24,DET,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
farmebu01,Buck Farmer,33,CIN,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
fernary01,Ryan Fernandez,26,STL,NL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
finneky01,Kyle Finnegan,32,WSN,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
foleyja01,Jason Foley,28,DET,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
freelky01,Kyle Freeland,31,COL,NL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
friaslu01,Luis Frías,26,ARI,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
gaddihu01,Hunter Gaddis,26,CLE,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
ginkeke01,Kevin Ginkel,30,ARI,NL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
greench03,Chad Green,33,TOR,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
haderjo01,Josh Hader,30,HOU,AL,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
halvose01,Seth Halvorsen,24,COL,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
harvehu01,Hunter Harvey,29,KCR,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
heasljo01,Jonathan Heasley,27,BAL,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
helslry01,Ryan Helsley,29,STL,NL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
hergeke01,Kevin Herget,33,MIL,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
hernajo02,Jonathan Hernández,27,TEX,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
hodgepo01,Porter Hodge,23,CHC,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
howarsp01,Spencer Howard,27,CLE,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
hudsojo03,Joe Hudson,33,NYM,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
janseke01,Kenley Jansen,36,BOS,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
jarvibr01,Bryce Jarvis,26,ARI,NL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
kimbrcr01,Craig Kimbrel,36,BAL,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
kingbr02,Bryan King,27,HOU,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
kingjo01,John King,29,STL,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
kinlety01,Tyler Kinley,33,COL,NL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
kittran01,Andrew Kittredge,34,STL,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
kochma01,Matt Koch,33,COL,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
kopecmi01,Michael Kopech,28,CHW,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
lambepe01,Peter Lambert,27,COL,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
latzja01,Jacob Latz,28,TEX,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
lawde01,Derek Law,33,WSN,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
lawreju01,Justin Lawrence,29,COL,NL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
leahyky01,Kyle Leahy,27,STL,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
leclejo01,José Leclerc,30,TEX,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
lopezjo02,Jorge López,31,NYM,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
mantijo01,Joe Mantiply,33,ARI,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
martich02,Chris Martin,38,BOS,AL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
martiju01,Justin Martínez,22,ARI,NL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
mcartja01,James McArthur,27,KCR,AL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
mearsni01,Nick Mears,27,COL,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
megiltr01,Trevor Megill,30,MIL,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
merryju01,Julian Merryweather,32,CHC,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
milneho01,Hoby Milner,33,MIL,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
nerishe01,Héctor Neris,35,CHC,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
payamjo01,Joel Payamps,30,MIL,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
pegueel01,Elvis Peguero,27,MIL,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
penroza01,Zach Penrod,27,BOS,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
pressry01,Ryan Pressly,35,HOU,AL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
pukaj01,A.J. Puk,29,ARI,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
quijajo01,José Quijada,28,LAA,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
roberda08,David Robertson,39,TEX,AL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
rodriye01,Yerry Rodríguez,26,TEX,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
romerjo01,JoJo Romero,27,STL,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
sewalpa01,Paul Sewald,34,ARI,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
shugach01,Chase Shugart,27,BOS,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
simslu01,Lucas Sims,30,CIN,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
smithke05,Kevin Smith,27,NYY,AL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
stanery01,Ryne Stanek,32,SEA,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
suareal01,Albert Suárez,34,BAL,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
thompry02,Ryan Thompson,32,ARI,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
thorntr01,Trent Thornton,30,SEA,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
urenajo01,José Ureña,32,TEX,AL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
vodnivi01,Victor Vodnik,24,COL,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
vothau01,Austin Voth,32,SEA,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
webbja01,Jacob Webb,30,BAL,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
whitemi03,Mitch White,29,MIL,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
whiteow01,Owen White,24,TEX,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
wilsoju10,Justin Wilson,36,CIN,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
winckjo01,Josh Winckowski,26,BOS,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
yateski01,Kirby Yates,37,TEX,AL,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
youngal01,Alex Young,30,CIN,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
zuniggu01,Guillo Zuñiga,25,LAA,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0
